airport,airport_iata,country,city,rental_length,start_date,start_time,return_date,return_time,date_offset,deposit_price,drive_away_price,price,currency,product_name,product_id,airbags,aircon,free_cancellation,doors,group,seats,transmission,mileage,supplier_name,average,cleanliness,condition,dropoff_time,efficiency,location,pickup_time,value_for_money,no_of_ratings,rental_days,total_price
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,194.26,194.26,194.26,EUR,Fiat 500,720815736,1,1,1,2,Mini,4,Manual,400 kilometres per rental,Budget,7.4,8.1,8.0,8.6,7.0,7.7,6.5,6.4,1229,2,582.78
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,305.4,305.4,305.4,EUR,BMW X2,713427776,1,1,1,4,Compact,5,Automatic,600 kilometres per rental,Europcar,8.4,8.9,9.1,9.3,8.6,8.2,7.1,8.0,2222,2,916.1999999999999
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,187.02,187.02,187.02,EUR,Volkswagen up!,564700503,1,1,1,2,Mini,4,Manual,500 kilometres per rental,Keddy By Europcar,7.6,8.4,8.1,9.0,7.0,7.6,7.5,6.5,663,2,561.0600000000001
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,340.19,340.19,340.19,EUR,Opel Insignia Estate,694486851,1,1,1,4,Intermediate,5,Manual,500 kilometres per rental,Keddy By Europcar,7.6,8.4,8.1,9.0,7.0,7.6,7.5,6.5,663,2,1020.5699999999999
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,344.99,344.99,344.99,EUR,BMW 1 Series,702149228,1,1,1,4,Intermediate,5,Automatic,600 kilometres per rental,Sixt,7.9,8.4,8.5,9.3,7.6,8.4,6.5,7.3,1166,2,1034.97
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,188.9,188.9,188.9,EUR,Opel  Adam,564047743,1,1,1,2,Mini,4,Manual,800 kilometres per rental,Hertz,8.4,8.9,8.9,8.9,8.7,8.3,7.8,7.6,1266,2,566.7
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,290.98,290.98,290.98,EUR,Volkswagen Golf,686704881,1,1,1,4,Compact,5,Manual,600 kilometres per rental,Sixt,7.9,8.4,8.5,9.3,7.6,8.4,6.5,7.3,1166,2,872.94
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,273.99,273.99,273.99,EUR,Hyundai i30,686703261,1,1,1,4,Compact,5,Manual,600 kilometres per rental,Sixt,7.9,8.4,8.5,9.3,7.6,8.4,6.5,7.3,1166,2,821.97
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,273.9,273.9,273.9,EUR,Hyundai i30,747468451,1,1,1,4,Compact,5,Manual,600 kilometres per rental,Europcar,8.4,8.9,9.1,9.3,8.6,8.2,7.1,8.0,2222,2,821.6999999999999
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,275.89,275.89,275.89,EUR,Volkswagen Golf,747478561,1,1,1,4,Compact,5,Manual,600 kilometres per rental,Europcar,8.4,8.9,9.1,9.3,8.6,8.2,7.1,8.0,2222,2,827.67
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,293.91,293.91,293.91,EUR,Volkswagen Golf,747493826,1,0,1,4,Compact,5,Manual,600 kilometres per rental,Europcar,8.4,8.9,9.1,9.3,8.6,8.2,7.1,8.0,2222,2,881.73
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,277.69,277.69,277.69,EUR,Ford Focus,564047793,1,1,1,4,Compact,5,Automatic,800 kilometres per rental,Hertz,8.4,8.9,8.9,8.9,8.7,8.3,7.8,7.6,1266,2,833.0699999999999
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,283.95,283.95,283.95,EUR,Opel Astra,747463196,1,1,1,4,Compact,5,Automatic,600 kilometres per rental,Europcar,8.4,8.9,9.1,9.3,8.6,8.2,7.1,8.0,2222,2,851.8499999999999
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,282.9,282.9,282.9,EUR,Seat Leon,747473506,1,1,1,4,Compact,5,Automatic,600 kilometres per rental,Europcar,8.4,8.9,9.1,9.3,8.6,8.2,7.1,8.0,2222,2,848.6999999999999
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,199.43,199.43,199.43,EUR,Fiat 500,593748613,1,1,1,2/4,Mini,4,Manual,600 kilometres per rental,Europcar,8.4,8.9,9.1,9.3,8.6,8.2,7.1,8.0,2222,2,598.29
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,358.96,358.96,358.96,EUR,Audi A3   ,703481976,1,1,1,4,Intermediate,5,Automatic,600 kilometres per rental,Sixt,7.9,8.4,8.5,9.3,7.6,8.4,6.5,7.3,1166,2,1076.8799999999999
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,207.35,207.35,207.35,EUR,Ford Focus Estate,670546171,1,1,1,4,Compact,5,Manual,800 kilometres per rental,Hertz,8.4,8.9,8.9,8.9,8.7,8.3,7.8,7.6,1266,2,622.05
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,265.99,265.99,265.99,EUR,Opel Corsa,686711361,1,1,1,4,Economy,5,Manual,600 kilometres per rental,Sixt,7.9,8.4,8.5,9.3,7.6,8.4,6.5,7.3,1166,2,797.97
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,307.96,307.96,307.96,EUR,Mini Cooper Cabrio,686708121,1,1,1,2,Compact,4,Manual,600 kilometres per rental,Sixt,7.9,8.4,8.5,9.3,7.6,8.4,6.5,7.3,1166,2,923.8799999999999
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,310.96,310.96,310.96,EUR,Volkswagen Golf,743211071,1,1,1,4,Compact,5,Automatic,600 kilometres per rental,Sixt,7.9,8.4,8.5,9.3,7.6,8.4,6.5,7.3,1166,2,932.8799999999999
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,395.97,395.97,395.97,EUR,BMW 3 Series,686712981,1,1,1,5,Full-size,5,Automatic,600 kilometres per rental,Sixt,7.9,8.4,8.5,9.3,7.6,8.4,6.5,7.3,1166,2,1187.91
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,268.9,268.9,268.9,EUR,Volkswagen Polo,747524156,1,1,1,2/4,Economy,4,Manual,600 kilometres per rental,Europcar,8.4,8.9,9.1,9.3,8.6,8.2,7.1,8.0,2222,2,806.6999999999999
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,750.96,750.96,750.96,EUR,Audi A7,686761581,1,0,1,4,Special,4,Automatic,600 kilometres per rental,Sixt,7.9,8.4,8.5,9.3,7.6,8.4,6.5,7.3,1166,2,2252.88
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,363.22,363.22,363.22,EUR,Opel Insignia Estate,593748683,1,1,1,4,Intermediate,5,Manual,600 kilometres per rental,Europcar,8.4,8.9,9.1,9.3,8.6,8.2,7.1,8.0,2222,2,1089.66
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,405.97,405.97,405.97,EUR,Audi A4 Avant Estate,704156031,1,1,1,5,Full-size,5,Automatic,600 kilometres per rental,Sixt,7.9,8.4,8.5,9.3,7.6,8.4,6.5,7.3,1166,2,1217.91
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,398.51,398.51,398.51,EUR,Mercedes C-Class,676914011,1,1,1,4,Full-size,5,Automatic,600 kilometres per rental,Europcar,8.4,8.9,9.1,9.3,8.6,8.2,7.1,8.0,2222,2,1195.53
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,365.01,365.01,365.01,EUR,Opel Insignia,747576436,1,1,1,4,Intermediate,5,Automatic,600 kilometres per rental,Europcar,8.4,8.9,9.1,9.3,8.6,8.2,7.1,8.0,2222,2,1095.03
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,460.93,460.93,460.93,EUR,Mercedes C-Class,747544376,1,1,1,4,Full-size,5,Automatic,600 kilometres per rental,Europcar,8.4,8.9,9.1,9.3,8.6,8.2,7.1,8.0,2222,2,1382.79
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,406.5,406.5,406.5,EUR,Mercedes C-Class Estate,666355066,1,1,1,5,Full-size,5,Automatic,600 kilometres per rental,Europcar,8.4,8.9,9.1,9.3,8.6,8.2,7.1,8.0,2222,2,1219.5
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,264.36,264.36,264.36,EUR,Peugeot 308 Estate GPS,706372811,1,1,1,4,Compact,5,Manual,500 kilometres per rental,Keddy By Europcar,7.6,8.4,8.1,9.0,7.0,7.6,7.5,6.5,663,2,793.08
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,252.2,253.86,252.2,EUR,Renault Megane Estate,710750611,1,1,1,4,Compact,5,Manual,500 kilometres per rental,Buchbinder,8.4,9.1,9.0,9.7,9.0,7.6,7.3,7.4,268,2,758.26
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,240.28,240.28,240.28,EUR,Ford Focus Estate,564047808,1,1,1,4,Compact,5,Manual,800 kilometres per rental,Hertz,8.4,8.9,8.9,8.9,8.7,8.3,7.8,7.6,1266,2,720.84
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,264.3,265.96,264.3,EUR,Renault Megane Estate,710750616,1,1,1,4,Compact,5,Automatic,500 kilometres per rental,Buchbinder,8.4,9.1,9.0,9.7,9.0,7.6,7.3,7.4,268,2,794.56
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,261.86,261.86,261.86,EUR,Fiat 500,747650336,1,1,1,2,Mini,4,Manual,600 kilometres per rental,Europcar,8.4,8.9,9.1,9.3,8.6,8.2,7.1,8.0,2222,2,785.58
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,441.73,441.73,441.73,EUR,Opel Insignia Estate,747614951,1,1,1,4,Intermediate,5,Automatic,600 kilometres per rental,Europcar,8.4,8.9,9.1,9.3,8.6,8.2,7.1,8.0,2222,2,1325.19
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,292.2,292.2,292.2,EUR,Peugeot 308 Estate,676866941,1,1,1,4,Compact,5,Automatic,600 kilometres per rental,Europcar,8.4,8.9,9.1,9.3,8.6,8.2,7.1,8.0,2222,2,876.5999999999999
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,282.16,282.16,282.16,EUR,Hyundai i30 Estate,593748663,1,1,1,4,Compact,5,Manual,600 kilometres per rental,Europcar,8.4,8.9,9.1,9.3,8.6,8.2,7.1,8.0,2222,2,846.48
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,344.59,344.59,344.59,EUR,Hyundai i30 Estate,747488771,1,1,1,5,Compact,5,Manual,600 kilometres per rental,Europcar,8.4,8.9,9.1,9.3,8.6,8.2,7.1,8.0,2222,2,1033.77
Frankfurt am Main Airport,FRA,DE,Frankfurt,2,2023-07-25,10:00,2023-07-27,10:00,0,354.63,354.63,354.63,EUR,Peugeot 308 Estate,747483716,1,1,1,4,Compact,5,Automatic,600 kilometres per rental,Europcar,8.4,8.9,9.1,9.3,8.6,8.2,7.1,8.0,2222,2,1063.8899999999999
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,40.25,40.25,40.25,EUR,Fiat 500,687522791,1,1,1,2,Mini,4,Manual,320 kilometres per rental,Firefly,7.8,8.9,8.7,8.4,7.8,7.7,6.2,7.9,5544,2,120.75
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,43.23,43.23,43.23,EUR,Fiat 500,670680431,1,1,1,2,Mini,4,Manual,Unlimited km,Firefly,7.8,8.9,8.7,8.4,7.8,7.7,6.2,7.9,5544,2,129.69
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,57.52,57.52,57.52,EUR,Ford Fiesta,678743816,1,1,1,4,Economy,5,Manual,Unlimited km,Centauro,8.8,9.3,9.1,9.3,9.1,8.2,7.8,8.8,2692,2,172.56
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,55.65,55.65,55.65,EUR,Fiat Panda,678743316,1,1,1,4,Mini,4,Manual,Unlimited km,Centauro,8.8,9.3,9.1,9.3,9.1,8.2,7.8,8.8,2692,2,166.95
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,57.99,57.99,57.99,EUR,Fiat 500,643043108,1,1,1,2,Mini,4,Manual,Unlimited km,Budget,8.3,8.9,8.5,9.4,8.4,8.1,7.9,7.6,1694,2,173.97
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,57.99,57.99,57.99,EUR,Fiat 500,735429891,1,1,1,2,Mini,4,Manual,Unlimited km,Budget,8.4,9.0,9.0,9.2,7.7,8.6,8.1,7.5,208,2,173.97
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,57.14,57.14,57.14,EUR,Fiat 500,735594896,1,1,1,2,Mini,4,Automatic,Unlimited km,Record Go,7.7,8.2,7.9,9.0,7.7,7.7,6.6,7.4,3953,2,171.42000000000002
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,61.71,61.71,61.71,EUR,Opel Corsa,735429871,1,1,1,4,Economy,5,Manual,Unlimited km,Budget,8.4,9.0,9.0,9.2,7.7,8.6,8.1,7.5,208,2,185.13
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,61.71,61.71,61.71,EUR,Opel Corsa,643043123,1,1,1,4,Economy,5,Manual,Unlimited km,Budget,8.3,8.9,8.5,9.4,8.4,8.1,7.9,7.6,1694,2,185.13
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,61.71,61.71,61.71,EUR,Renault Zoe,735429956,1,1,1,5,Economy,4,Automatic,Unlimited km,Budget,8.4,9.0,9.0,9.2,7.7,8.6,8.1,7.5,208,2,185.13
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,61.71,61.71,61.71,EUR,Renault Zoe,733092081,1,1,1,5,Economy,4,Automatic,Unlimited km,Budget,8.3,8.9,8.5,9.4,8.4,8.1,7.9,7.6,1694,2,185.13
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,71.38,71.38,71.38,EUR,Mini Cooper,673251406,1,1,1,2,Compact,4,Manual,Unlimited km,Hertz,7.6,8.3,8.1,8.8,7.4,8.0,6.5,7.0,990,2,214.14
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,57.99,57.99,57.99,EUR,Fiat 500,735431246,1,1,1,2,Mini,4,Manual,Unlimited km,Budget,7.9,8.5,8.0,9.0,7.9,7.5,8.1,7.3,268,2,173.97
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,70.97,70.97,70.97,EUR,Kia Ceed,702247768,1,1,1,4,Compact,5,Manual,Unlimited km,Centauro,8.8,9.3,9.1,9.3,9.1,8.2,7.8,8.8,2692,2,212.91
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,78.43,78.43,78.43,EUR,Hyundai Tucson   ,678759571,1,1,1,4,Intermediate,5,Manual,Unlimited km,Centauro,8.8,9.3,9.1,9.3,9.1,8.2,7.8,8.8,2692,2,235.29000000000002
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,61.71,61.71,61.71,EUR,Opel Corsa,735431226,1,1,1,4,Economy,5,Manual,Unlimited km,Budget,7.9,8.5,8.0,9.0,7.9,7.5,8.1,7.3,268,2,185.13
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,61.71,61.71,61.71,EUR,Renault Zoe,735431311,1,1,1,5,Economy,4,Automatic,Unlimited km,Budget,7.9,8.5,8.0,9.0,7.9,7.5,8.1,7.3,268,2,185.13
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,92.67,92.67,92.67,EUR,Alfa Romeo Stelvio,678263201,1,1,1,4,Premium,5,Automatic,500 kilometres per rental,Record Go,7.7,8.2,7.9,9.0,7.7,7.7,6.6,7.4,3953,2,278.01
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,73.48,73.48,73.48,EUR,Ford Focus,735429856,1,1,1,4,Compact,5,Manual,Unlimited km,Budget,8.4,9.0,9.0,9.2,7.7,8.6,8.1,7.5,208,2,220.44
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,73.48,73.48,73.48,EUR,Ford Focus,643043073,1,1,1,4,Compact,5,Manual,Unlimited km,Budget,8.3,8.9,8.5,9.4,8.4,8.1,7.9,7.6,1694,2,220.44
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,77.92,77.92,77.92,EUR,Polestar 2,740090371,1,1,1,5,Premium,5,Automatic,600 kilometres per rental,Hertz,7.6,8.3,8.1,8.8,7.4,8.0,6.5,7.0,990,2,233.76
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,59.06,59.06,59.06,EUR,Fiat 500e,739703121,1,1,1,3,Mini,4,Automatic,Unlimited km,Centauro,8.8,9.3,9.1,9.3,9.1,8.2,7.8,8.8,2692,2,177.18
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,73.48,73.48,73.48,EUR,Ford Focus,735431211,1,1,1,4,Compact,5,Manual,Unlimited km,Budget,7.9,8.5,8.0,9.0,7.9,7.5,8.1,7.3,268,2,220.44
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,74.33,74.33,74.33,EUR,Kia Stonic,678755286,1,1,1,4,Compact,5,Manual,Unlimited km,Centauro,8.8,9.3,9.1,9.3,9.1,8.2,7.8,8.8,2692,2,222.99
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,85.71,85.71,85.71,EUR,Toyota RAV4,721221676,1,1,1,4,Intermediate,5,Automatic,Unlimited km,Record Go,7.7,8.2,7.9,9.0,7.7,7.7,6.6,7.4,3953,2,257.13
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,58.73,58.73,58.73,EUR,Fiat 500,744146761,1,1,1,2,Mini,4,Manual,500 kilometres per rental,Clickrent,8.3,8.7,8.6,9.5,8.1,7.0,8.0,8.6,60,2,176.19
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,58.73,58.73,58.73,EUR,Fiat Panda,744146891,1,1,1,4,Mini,4,Manual,500 kilometres per rental,Clickrent,8.3,8.7,8.6,9.5,8.1,7.0,8.0,8.6,60,2,176.19
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,60.42,60.42,60.42,EUR,Fiat 500,672635381,1,1,1,2,Mini,4,Manual,Unlimited km,Hertz,7.6,8.3,8.1,8.8,7.4,8.0,6.5,7.0,990,2,181.26
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,64.42,64.42,64.42,EUR,Opel Corsa,744146776,1,1,1,4,Economy,5,Manual,500 kilometres per rental,Clickrent,8.3,8.7,8.6,9.5,8.1,7.0,8.0,8.6,60,2,193.26
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,71.99,71.99,71.99,EUR,Alfa Romeo Giulietta,744146706,1,1,1,4,Compact,5,Manual,500 kilometres per rental,Clickrent,8.3,8.7,8.6,9.5,8.1,7.0,8.0,8.6,60,2,215.96999999999997
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,78.43,78.43,78.43,EUR,Ford Focus,672647871,1,1,1,4,Compact,5,Manual,Unlimited km,Hertz,7.6,8.3,8.1,8.8,7.4,8.0,6.5,7.0,990,2,235.29000000000002
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,81.7,81.7,81.7,EUR,Opel Astra,733218366,1,1,1,4,Compact,5,Manual,Unlimited km,Enterprise,8.4,8.8,8.4,8.8,8.9,8.4,7.8,8.0,1146,2,245.10000000000002
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,77.79,77.79,77.79,EUR,Ford Focus,678756511,1,1,1,4,Compact,5,Automatic,Unlimited km,Centauro,8.8,9.3,9.1,9.3,9.1,8.2,7.8,8.8,2692,2,233.37
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,79.87,79.87,79.87,EUR,Opel Astra,733180161,1,1,1,4,Compact,5,Manual,Unlimited km,Alamo,8.5,8.7,8.7,9.1,8.8,8.3,7.8,8.2,1344,2,239.61
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,73.07,73.07,73.07,EUR,Peugeot 208,721979846,1,1,1,4,Economy,5,Manual,Unlimited km,Hertz,7.6,8.3,8.1,8.8,7.4,8.0,6.5,7.0,990,2,219.20999999999998
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,82.27,82.27,82.27,EUR,Opel Astra,733177761,1,1,1,2/4,Compact,5,Manual,Unlimited km,Alamo,8.5,8.7,8.7,9.1,8.8,8.3,7.8,8.2,1344,2,246.81
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,80.83,80.83,80.83,EUR,Opel Crossland,735429866,1,1,1,4,Compact,4,Manual,Unlimited km,Budget,8.4,9.0,9.0,9.2,7.7,8.6,8.1,7.5,208,2,242.49
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,80.83,80.83,80.83,EUR,Opel Crossland,643043078,1,1,1,4,Compact,4,Manual,Unlimited km,Budget,8.3,8.9,8.5,9.4,8.4,8.1,7.9,7.6,1694,2,242.49
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,80.67,80.67,80.67,EUR,Citroen e-C4,739735071,1,1,1,4,Compact,5,Automatic,Unlimited km,Alamo,8.5,8.7,8.7,9.1,8.8,8.3,7.8,8.2,1344,2,242.01
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,80.83,80.83,80.83,EUR,Opel Crossland,735431221,1,1,1,4,Compact,4,Manual,Unlimited km,Budget,7.9,8.5,8.0,9.0,7.9,7.5,8.1,7.3,268,2,242.49
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,70.02,70.02,70.02,EUR,Fiat 500,639562058,1,1,1,2,Mini,4,Manual,Unlimited km,Avis,8.4,8.8,8.4,9.3,8.6,8.3,7.9,8.0,1560,2,210.06
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,82.52,82.52,82.52,EUR,Citroen e-C4,739729366,1,1,1,4,Compact,5,Automatic,Unlimited km,Enterprise,8.4,8.8,8.4,8.8,8.9,8.4,7.8,8.0,1146,2,247.56
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,84.14,84.14,84.14,EUR,Opel Astra   ,733214346,1,1,1,2/4,Compact,5,Manual,Unlimited km,Enterprise,8.4,8.8,8.4,8.8,8.9,8.4,7.8,8.0,1146,2,252.42000000000002
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,68.32,68.32,68.32,EUR,Opel Corsa,502553448,1,1,1,4,Economy,5,Manual,Unlimited km,Firefly,7.8,8.9,8.7,8.4,7.8,7.7,6.2,7.9,5544,2,204.95999999999998
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,86.01,86.01,86.01,EUR,Opel Mokka,672653876,1,1,1,4,Compact,5,Manual,Unlimited km,Hertz,7.6,8.3,8.1,8.8,7.4,8.0,6.5,7.0,990,2,258.03000000000003
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,83.01,83.01,83.01,EUR,Mini Cooper,673249636,1,1,1,2,Compact,4,Manual,Unlimited km,Hertz,7.6,8.3,8.1,8.8,7.4,8.0,6.5,7.0,990,2,249.03000000000003
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2,2023-07-25,10:00,2023-07-27,10:00,0,80.88,80.88,80.88,EUR,Volkswagen T-Cross,702065263,1,1,1,4,Compact,5,Automatic,Unlimited km,Centauro,8.8,9.3,9.1,9.3,9.1,8.2,7.8,8.8,2692,2,242.64
